trans_id	gene_id
Nippo_chrI.g296.t1	Nippo_chrI.g296
Nippo_chrI.g297.t1	Nippo_chrI.g297
Nippo_chrI.g298.t2	Nippo_chrI.g298
Nippo_chrI.g298.t1	Nippo_chrI.g298
Nippo_chrI.g298.t3	Nippo_chrI.g298
Nippo_chrI.g299.t1	Nippo_chrI.g299
Nippo_chrI.g299.t2	Nippo_chrI.g299
Nippo_chrI.g300.t2	Nippo_chrI.g300
Nippo_chrI.g300.t1	Nippo_chrI.g300
Nippo_chrI.g301.t1	Nippo_chrI.g301
Nippo_chrI.g302.t1	Nippo_chrI.g302
Nippo_chrI.g303.t2	Nippo_chrI.g303
Nippo_chrI.g303.t1	Nippo_chrI.g303
Nippo_chrI.g303.t3	Nippo_chrI.g303
Nippo_chrI.g304.t1	Nippo_chrI.g304
Nippo_chrI.g305.t2	Nippo_chrI.g305
Nippo_chrI.g305.t1	Nippo_chrI.g305
Nippo_chrI.g306.t1	Nippo_chrI.g306
Nippo_chrI.g306.t2	Nippo_chrI.g306
Nippo_chrI.g307.t2	Nippo_chrI.g307
Nippo_chrI.g307.t1	Nippo_chrI.g307
Nippo_chrI.g308.t1	Nippo_chrI.g308
Nippo_chrI.g308.t2	Nippo_chrI.g308
Nippo_chrI.g309.t1	Nippo_chrI.g309
Nippo_chrI.g310.t1	Nippo_chrI.g310
Nippo_chrI.g310.t2	Nippo_chrI.g310
Nippo_chrI.g311.t2	Nippo_chrI.g311
Nippo_chrI.g311.t1	Nippo_chrI.g311
Nippo_chrI.g312.t1	Nippo_chrI.g312
Nippo_chrI.g313.t2	Nippo_chrI.g313
Nippo_chrI.g313.t1	Nippo_chrI.g313
Nippo_chrI.g313.t3	Nippo_chrI.g313
Nippo_chrI.g314.t2	Nippo_chrI.g314
Nippo_chrI.g314.t1	Nippo_chrI.g314
Nippo_chrI.g314.t3	Nippo_chrI.g314
Nippo_chrI.g315.t1	Nippo_chrI.g315
Nippo_chrI.g315.t2	Nippo_chrI.g315
Nippo_chrI.g316.t1	Nippo_chrI.g316
Nippo_chrI.g317.t1	Nippo_chrI.g317
Nippo_chrI.g318.t1	Nippo_chrI.g318
Nippo_chrI.g318.t3	Nippo_chrI.g318
Nippo_chrI.g318.t2	Nippo_chrI.g318
Nippo_chrI.g319.t1	Nippo_chrI.g319
Nippo_chrI.g320.t1	Nippo_chrI.g320
Nippo_chrI.g320.t2	Nippo_chrI.g320
Nippo_chrI.g321.t1	Nippo_chrI.g321
Nippo_chrI.g322.t3	Nippo_chrI.g322
Nippo_chrI.g322.t1	Nippo_chrI.g322
Nippo_chrI.g322.t2	Nippo_chrI.g322
Nippo_chrI.g323.t1	Nippo_chrI.g323
Nippo_chrI.g323.t2	Nippo_chrI.g323
Nippo_chrI.g324.t1	Nippo_chrI.g324
Nippo_chrI.g324.t2	Nippo_chrI.g324
Nippo_chrI.g325.t2	Nippo_chrI.g325
Nippo_chrI.g325.t1	Nippo_chrI.g325
Nippo_chrI.g326.t1	Nippo_chrI.g326
Nippo_chrI.g327.t1	Nippo_chrI.g327
Nippo_chrI.g328.t1	Nippo_chrI.g328
Nippo_chrI.g329.t2	Nippo_chrI.g329
Nippo_chrI.g329.t1	Nippo_chrI.g329
Nippo_chrI.g330.t1	Nippo_chrI.g330
Nippo_chrI.g331.t1	Nippo_chrI.g331
Nippo_chrI.g332.t1	Nippo_chrI.g332
Nippo_chrI.g333.t1	Nippo_chrI.g333
Nippo_chrI.g334.t1	Nippo_chrI.g334
Nippo_chrI.g335.t2	Nippo_chrI.g335
Nippo_chrI.g335.t1	Nippo_chrI.g335
Nippo_chrI.g336.t2	Nippo_chrI.g336
Nippo_chrI.g336.t1	Nippo_chrI.g336
Nippo_chrI.g337.t1	Nippo_chrI.g337
Nippo_chrI.g338.t1	Nippo_chrI.g338
Nippo_chrI.g338.t2	Nippo_chrI.g338
Nippo_chrI.g339.t1	Nippo_chrI.g339
Nippo_chrI.g339.t2	Nippo_chrI.g339
Nippo_chrI.g340.t2	Nippo_chrI.g340
Nippo_chrI.g340.t3	Nippo_chrI.g340
Nippo_chrI.g340.t1	Nippo_chrI.g340
Nippo_chrI.g341.t2	Nippo_chrI.g341
Nippo_chrI.g341.t1	Nippo_chrI.g341
Nippo_chrI.g341.t3	Nippo_chrI.g341
Nippo_chrI.g342.t2	Nippo_chrI.g342
Nippo_chrI.g342.t3	Nippo_chrI.g342
Nippo_chrI.g342.t1	Nippo_chrI.g342
Nippo_chrI.g343.t1	Nippo_chrI.g343
Nippo_chrI.g343.t2	Nippo_chrI.g343
Nippo_chrI.g344.t1	Nippo_chrI.g344
Nippo_chrI.g345.t1	Nippo_chrI.g345
Nippo_chrI.g346.t1	Nippo_chrI.g346
Nippo_chrI.g347.t1	Nippo_chrI.g347
Nippo_chrI.g348.t1	Nippo_chrI.g348
Nippo_chrI.g349.t1	Nippo_chrI.g349
Nippo_chrI.g349.t2	Nippo_chrI.g349
Nippo_chrI.g350.t1	Nippo_chrI.g350
Nippo_chrI.g351.t1	Nippo_chrI.g351
Nippo_chrI.g352.t2	Nippo_chrI.g352
Nippo_chrI.g352.t3	Nippo_chrI.g352
Nippo_chrI.g352.t1	Nippo_chrI.g352
Nippo_chrI.g352.t4	Nippo_chrI.g352
Nippo_chrI.g353.t1	Nippo_chrI.g353
Nippo_chrI.g353.t2	Nippo_chrI.g353
Nippo_chrI.g354.t2	Nippo_chrI.g354
Nippo_chrI.g354.t1	Nippo_chrI.g354
Nippo_chrI.g355.t1	Nippo_chrI.g355
Nippo_chrI.g356.t1	Nippo_chrI.g356
Nippo_chrI.g357.t1	Nippo_chrI.g357
Nippo_chrI.g357.t2	Nippo_chrI.g357
Nippo_chrI.g357.t3	Nippo_chrI.g357
Nippo_chrI.g358.t1	Nippo_chrI.g358
Nippo_chrI.g358.t2	Nippo_chrI.g358
Nippo_chrI.g359.t2	Nippo_chrI.g359
Nippo_chrI.g359.t1	Nippo_chrI.g359
Nippo_chrI.g360.t1	Nippo_chrI.g360
Nippo_chrI.g361.t1	Nippo_chrI.g361
Nippo_chrI.g362.t2	Nippo_chrI.g362
Nippo_chrI.g362.t1	Nippo_chrI.g362
Nippo_chrI.g363.t2	Nippo_chrI.g363
Nippo_chrI.g363.t1	Nippo_chrI.g363
Nippo_chrI.g364.t2	Nippo_chrI.g364
Nippo_chrI.g364.t3	Nippo_chrI.g364
Nippo_chrI.g364.t1	Nippo_chrI.g364
Nippo_chrI.g365.t2	Nippo_chrI.g365
Nippo_chrI.g365.t1	Nippo_chrI.g365
Nippo_chrI.g366.t3	Nippo_chrI.g366
Nippo_chrI.g366.t1	Nippo_chrI.g366
Nippo_chrI.g366.t2	Nippo_chrI.g366
Nippo_chrI.g367.t2	Nippo_chrI.g367
Nippo_chrI.g367.t3	Nippo_chrI.g367
Nippo_chrI.g367.t1	Nippo_chrI.g367
Nippo_chrI.g368.t1	Nippo_chrI.g368
Nippo_chrI.g369.t1	Nippo_chrI.g369
Nippo_chrI.g369.t2	Nippo_chrI.g369
Nippo_chrI.g369.t3	Nippo_chrI.g369
Nippo_chrI.g369.t4	Nippo_chrI.g369
Nippo_chrI.g370.t1	Nippo_chrI.g370
Nippo_chrI.g370.t2	Nippo_chrI.g370
Nippo_chrI.g371.t1	Nippo_chrI.g371
Nippo_chrI.g372.t1	Nippo_chrI.g372
Nippo_chrI.g373.t1	Nippo_chrI.g373
Nippo_chrI.g373.t2	Nippo_chrI.g373
Nippo_chrI.g374.t1	Nippo_chrI.g374
Nippo_chrI.g374.t2	Nippo_chrI.g374
Nippo_chrI.g375.t2	Nippo_chrI.g375
Nippo_chrI.g375.t1	Nippo_chrI.g375
Nippo_chrI.g376.t1	Nippo_chrI.g376
Nippo_chrI.g377.t1	Nippo_chrI.g377
Nippo_chrI.g378.t2	Nippo_chrI.g378
Nippo_chrI.g378.t1	Nippo_chrI.g378
Nippo_chrI.g379.t1	Nippo_chrI.g379
Nippo_chrI.g379.t2	Nippo_chrI.g379
Nippo_chrI.g380.t2	Nippo_chrI.g380
Nippo_chrI.g380.t1	Nippo_chrI.g380
Nippo_chrI.g380.t3	Nippo_chrI.g380
Nippo_chrI.g381.t1	Nippo_chrI.g381
Nippo_chrI.g382.t1	Nippo_chrI.g382
Nippo_chrI.g382.t2	Nippo_chrI.g382
Nippo_chrI.g383.t1	Nippo_chrI.g383
Nippo_chrI.g384.t2	Nippo_chrI.g384
Nippo_chrI.g384.t1	Nippo_chrI.g384
Nippo_chrI.g384.t3	Nippo_chrI.g384
Nippo_chrI.g385.t1	Nippo_chrI.g385
Nippo_chrI.g386.t1	Nippo_chrI.g386
Nippo_chrI.g386.t2	Nippo_chrI.g386
Nippo_chrI.g387.t1	Nippo_chrI.g387
Nippo_chrI.g388.t1	Nippo_chrI.g388
Nippo_chrI.g389.t1	Nippo_chrI.g389
Nippo_chrI.g390.t1	Nippo_chrI.g390
Nippo_chrI.g390.t2	Nippo_chrI.g390
Nippo_chrI.g391.t1	Nippo_chrI.g391
Nippo_chrI.g392.t1	Nippo_chrI.g392
Nippo_chrI.g393.t1	Nippo_chrI.g393
Nippo_chrI.g394.t1	Nippo_chrI.g394
Nippo_chrI.g395.t1	Nippo_chrI.g395
Nippo_chrI.g396.t1	Nippo_chrI.g396
Nippo_chrI.g397.t1	Nippo_chrI.g397
Nippo_chrI.g398.t1	Nippo_chrI.g398
Nippo_chrI.g399.t1	Nippo_chrI.g399
Nippo_chrI.g399.t2	Nippo_chrI.g399
Nippo_chrI.g400.t1	Nippo_chrI.g400
Nippo_chrI.g400.t2	Nippo_chrI.g400
Nippo_chrI.g401.t1	Nippo_chrI.g401
Nippo_chrI.g401.t2	Nippo_chrI.g401
Nippo_chrI.g402.t2	Nippo_chrI.g402
Nippo_chrI.g402.t1	Nippo_chrI.g402
Nippo_chrI.g403.t1	Nippo_chrI.g403
Nippo_chrI.g404.t1	Nippo_chrI.g404
Nippo_chrI.g405.t1	Nippo_chrI.g405
Nippo_chrI.g406.t2	Nippo_chrI.g406
Nippo_chrI.g406.t1	Nippo_chrI.g406
Nippo_chrI.g407.t1	Nippo_chrI.g407
Nippo_chrI.g408.t1	Nippo_chrI.g408
Nippo_chrI.g409.t1	Nippo_chrI.g409
Nippo_chrI.g409.t2	Nippo_chrI.g409
Nippo_chrI.g410.t1	Nippo_chrI.g410
Nippo_chrI.g411.t1	Nippo_chrI.g411
Nippo_chrI.g411.t4	Nippo_chrI.g411
Nippo_chrI.g411.t2	Nippo_chrI.g411
Nippo_chrI.g411.t3	Nippo_chrI.g411
Nippo_chrI.g412.t7	Nippo_chrI.g412
Nippo_chrI.g412.t2	Nippo_chrI.g412
Nippo_chrI.g412.t3	Nippo_chrI.g412
Nippo_chrI.g412.t1	Nippo_chrI.g412
Nippo_chrI.g412.t4	Nippo_chrI.g412
Nippo_chrI.g412.t5	Nippo_chrI.g412
Nippo_chrI.g412.t6	Nippo_chrI.g412
Nippo_chrI.g412.t8	Nippo_chrI.g412
Nippo_chrI.g413.t1	Nippo_chrI.g413
Nippo_chrI.g413.t2	Nippo_chrI.g413
Nippo_chrI.g413.t3	Nippo_chrI.g413
Nippo_chrI.g414.t1	Nippo_chrI.g414
Nippo_chrI.g415.t2	Nippo_chrI.g415
Nippo_chrI.g415.t1	Nippo_chrI.g415
Nippo_chrI.g416.t1	Nippo_chrI.g416
Nippo_chrI.g417.t4	Nippo_chrI.g417
Nippo_chrI.g417.t2	Nippo_chrI.g417
Nippo_chrI.g417.t1	Nippo_chrI.g417
Nippo_chrI.g417.t3	Nippo_chrI.g417
Nippo_chrI.g418.t5	Nippo_chrI.g418
Nippo_chrI.g418.t1	Nippo_chrI.g418
Nippo_chrI.g418.t2	Nippo_chrI.g418
Nippo_chrI.g418.t3	Nippo_chrI.g418
Nippo_chrI.g418.t4	Nippo_chrI.g418
Nippo_chrI.g419.t1	Nippo_chrI.g419
Nippo_chrI.g419.t2	Nippo_chrI.g419
Nippo_chrI.g419.t3	Nippo_chrI.g419
Nippo_chrI.g420.t1	Nippo_chrI.g420
Nippo_chrI.g421.t1	Nippo_chrI.g421
Nippo_chrI.g422.t1	Nippo_chrI.g422
Nippo_chrI.g422.t2	Nippo_chrI.g422
Nippo_chrI.g423.t1	Nippo_chrI.g423
Nippo_chrI.g423.t2	Nippo_chrI.g423
Nippo_chrI.g423.t3	Nippo_chrI.g423
Nippo_chrI.g424.t1	Nippo_chrI.g424
Nippo_chrI.g424.t2	Nippo_chrI.g424
Nippo_chrI.g425.t1	Nippo_chrI.g425
Nippo_chrI.g426.t1	Nippo_chrI.g426
Nippo_chrI.g427.t2	Nippo_chrI.g427
Nippo_chrI.g427.t1	Nippo_chrI.g427
Nippo_chrI.g428.t1	Nippo_chrI.g428
Nippo_chrI.g427.t4	Nippo_chrI.g427
Nippo_chrI.g427.t3	Nippo_chrI.g427
Nippo_chrI.g429.t1	Nippo_chrI.g429
Nippo_chrI.g429.t3	Nippo_chrI.g429
Nippo_chrI.g429.t2	Nippo_chrI.g429
Nippo_chrI.g430.t2	Nippo_chrI.g430
Nippo_chrI.g430.t1	Nippo_chrI.g430
Nippo_chrI.g430.t3	Nippo_chrI.g430
Nippo_chrI.g430.t4	Nippo_chrI.g430
Nippo_chrI.g430.t5	Nippo_chrI.g430
Nippo_chrI.g431.t1	Nippo_chrI.g431
Nippo_chrI.g432.t2	Nippo_chrI.g432
Nippo_chrI.g432.t1	Nippo_chrI.g432
Nippo_chrI.g433.t1	Nippo_chrI.g433
Nippo_chrI.g434.t1	Nippo_chrI.g434
Nippo_chrI.g435.t1	Nippo_chrI.g435
Nippo_chrI.g435.t2	Nippo_chrI.g435
Nippo_chrI.g436.t2	Nippo_chrI.g436
Nippo_chrI.g436.t1	Nippo_chrI.g436
Nippo_chrI.g437.t1	Nippo_chrI.g437
Nippo_chrI.g437.t2	Nippo_chrI.g437
Nippo_chrI.g438.t1	Nippo_chrI.g438
Nippo_chrI.g439.t2	Nippo_chrI.g439
Nippo_chrI.g439.t1	Nippo_chrI.g439
Nippo_chrI.g439.t3	Nippo_chrI.g439
Nippo_chrI.g439.t4	Nippo_chrI.g439
Nippo_chrI.g440.t1	Nippo_chrI.g440
Nippo_chrI.g441.t1	Nippo_chrI.g441
Nippo_chrI.g441.t2	Nippo_chrI.g441
Nippo_chrI.g442.t1	Nippo_chrI.g442
Nippo_chrI.g442.t2	Nippo_chrI.g442
Nippo_chrI.g443.t2	Nippo_chrI.g443
Nippo_chrI.g443.t1	Nippo_chrI.g443
Nippo_chrI.g444.t1	Nippo_chrI.g444
Nippo_chrI.g444.t3	Nippo_chrI.g444
Nippo_chrI.g444.t4	Nippo_chrI.g444
Nippo_chrI.g444.t2	Nippo_chrI.g444
Nippo_chrI.g444.t5	Nippo_chrI.g444
Nippo_chrI.g445.t1	Nippo_chrI.g445
Nippo_chrI.g446.t1	Nippo_chrI.g446
Nippo_chrI.g446.t2	Nippo_chrI.g446
Nippo_chrI.g446.t3	Nippo_chrI.g446
Nippo_chrI.g447.t1	Nippo_chrI.g447
Nippo_chrI.g448.t1	Nippo_chrI.g448
Nippo_chrI.g449.t1	Nippo_chrI.g449
Nippo_chrI.g450.t1	Nippo_chrI.g450
Nippo_chrI.g451.t1	Nippo_chrI.g451
Nippo_chrI.g452.t1	Nippo_chrI.g452
Nippo_chrI.g452.t2	Nippo_chrI.g452
Nippo_chrI.g453.t1	Nippo_chrI.g453
Nippo_chrI.g453.t2	Nippo_chrI.g453
Nippo_chrI.g454.t1	Nippo_chrI.g454
Nippo_chrI.g455.t1	Nippo_chrI.g455
Nippo_chrI.g455.t3	Nippo_chrI.g455
Nippo_chrI.g455.t2	Nippo_chrI.g455
Nippo_chrI.g456.t1	Nippo_chrI.g456
Nippo_chrI.g457.t1	Nippo_chrI.g457
Nippo_chrI.g457.t2	Nippo_chrI.g457
Nippo_chrI.g458.t2	Nippo_chrI.g458
Nippo_chrI.g458.t1	Nippo_chrI.g458
Nippo_chrI.g459.t1	Nippo_chrI.g459
Nippo_chrI.g460.t4	Nippo_chrI.g460
Nippo_chrI.g460.t1	Nippo_chrI.g460
Nippo_chrI.g460.t2	Nippo_chrI.g460
Nippo_chrI.g460.t5	Nippo_chrI.g460
Nippo_chrI.g460.t6	Nippo_chrI.g460
Nippo_chrI.g460.t3	Nippo_chrI.g460
Nippo_chrI.g460.t7	Nippo_chrI.g460
Nippo_chrI.g461.t1	Nippo_chrI.g461
Nippo_chrI.g462.t1	Nippo_chrI.g462
Nippo_chrI.g462.t2	Nippo_chrI.g462
Nippo_chrI.g463.t1	Nippo_chrI.g463
Nippo_chrI.g463.t2	Nippo_chrI.g463
Nippo_chrI.g464.t3	Nippo_chrI.g464
Nippo_chrI.g464.t1	Nippo_chrI.g464
Nippo_chrI.g464.t2	Nippo_chrI.g464
Nippo_chrI.g465.t2	Nippo_chrI.g465
Nippo_chrI.g465.t1	Nippo_chrI.g465
Nippo_chrI.g466.t2	Nippo_chrI.g466
Nippo_chrI.g466.t1	Nippo_chrI.g466
Nippo_chrI.g466.t3	Nippo_chrI.g466
Nippo_chrI.g467.t1	Nippo_chrI.g467
Nippo_chrI.g468.t2	Nippo_chrI.g468
Nippo_chrI.g468.t1	Nippo_chrI.g468
Nippo_chrI.g468.t3	Nippo_chrI.g468
Nippo_chrI.g469.t1	Nippo_chrI.g469
Nippo_chrI.g469.t2	Nippo_chrI.g469
Nippo_chrI.g469.t4	Nippo_chrI.g469
Nippo_chrI.g469.t3	Nippo_chrI.g469
Nippo_chrI.g470.t2	Nippo_chrI.g470
Nippo_chrI.g470.t1	Nippo_chrI.g470
Nippo_chrI.g470.t3	Nippo_chrI.g470
Nippo_chrI.g471.t1	Nippo_chrI.g471
Nippo_chrI.g472.t1	Nippo_chrI.g472
Nippo_chrI.g473.t2	Nippo_chrI.g473
Nippo_chrI.g473.t3	Nippo_chrI.g473
Nippo_chrI.g473.t1	Nippo_chrI.g473
Nippo_chrI.g474.t1	Nippo_chrI.g474
Nippo_chrI.g475.t3	Nippo_chrI.g475
Nippo_chrI.g475.t1	Nippo_chrI.g475
Nippo_chrI.g475.t2	Nippo_chrI.g475
Nippo_chrI.g476.t1	Nippo_chrI.g476
Nippo_chrI.g476.t2	Nippo_chrI.g476
Nippo_chrI.g477.t1	Nippo_chrI.g477
Nippo_chrI.g478.t1	Nippo_chrI.g478
Nippo_chrI.g479.t1	Nippo_chrI.g479
Nippo_chrI.g480.t1	Nippo_chrI.g480
Nippo_chrI.g481.t1	Nippo_chrI.g481
Nippo_chrI.g482.t1	Nippo_chrI.g482
Nippo_chrI.g483.t1	Nippo_chrI.g483
Nippo_chrI.g483.t2	Nippo_chrI.g483
Nippo_chrI.g484.t1	Nippo_chrI.g484
Nippo_chrI.g485.t1	Nippo_chrI.g485
Nippo_chrI.g486.t1	Nippo_chrI.g486
Nippo_chrI.g486.t2	Nippo_chrI.g486
Nippo_chrI.g487.t1	Nippo_chrI.g487
Nippo_chrI.g487.t2	Nippo_chrI.g487
Nippo_chrI.g488.t2	Nippo_chrI.g488
Nippo_chrI.g488.t1	Nippo_chrI.g488
Nippo_chrI.g488.t3	Nippo_chrI.g488
Nippo_chrI.g489.t1	Nippo_chrI.g489
Nippo_chrI.g489.t2	Nippo_chrI.g489
Nippo_chrI.g490.t1	Nippo_chrI.g490
Nippo_chrI.g491.t1	Nippo_chrI.g491
Nippo_chrI.g492.t2	Nippo_chrI.g492
Nippo_chrI.g492.t1	Nippo_chrI.g492
Nippo_chrI.g493.t1	Nippo_chrI.g493
Nippo_chrI.g493.t2	Nippo_chrI.g493
Nippo_chrI.g494.t2	Nippo_chrI.g494
Nippo_chrI.g494.t1	Nippo_chrI.g494
Nippo_chrI.g494.t3	Nippo_chrI.g494
Nippo_chrI.g495.t1	Nippo_chrI.g495
Nippo_chrI.g496.t1	Nippo_chrI.g496
Nippo_chrI.g497.t1	Nippo_chrI.g497
Nippo_chrI.g497.t2	Nippo_chrI.g497
Nippo_chrI.g498.t1	Nippo_chrI.g498
Nippo_chrI.g499.t2	Nippo_chrI.g499
Nippo_chrI.g499.t1	Nippo_chrI.g499
Nippo_chrI.g499.t3	Nippo_chrI.g499
Nippo_chrI.g500.t1	Nippo_chrI.g500
Nippo_chrI.g501.t1	Nippo_chrI.g501
Nippo_chrI.g502.t1	Nippo_chrI.g502
Nippo_chrI.g503.t1	Nippo_chrI.g503
Nippo_chrI.g504.t1	Nippo_chrI.g504
Nippo_chrI.g505.t2	Nippo_chrI.g505
Nippo_chrI.g505.t1	Nippo_chrI.g505
Nippo_chrI.g506.t1	Nippo_chrI.g506
Nippo_chrI.g506.t2	Nippo_chrI.g506
Nippo_chrI.g507.t1	Nippo_chrI.g507
Nippo_chrI.g507.t2	Nippo_chrI.g507
Nippo_chrI.g508.t1	Nippo_chrI.g508
Nippo_chrI.g508.t2	Nippo_chrI.g508
Nippo_chrI.g509.t1	Nippo_chrI.g509
Nippo_chrI.g509.t2	Nippo_chrI.g509
Nippo_chrI.g510.t1	Nippo_chrI.g510
Nippo_chrI.g509.t3	Nippo_chrI.g509
Nippo_chrI.g511.t1	Nippo_chrI.g511
Nippo_chrI.g512.t1	Nippo_chrI.g512
Nippo_chrI.g512.t2	Nippo_chrI.g512
Nippo_chrI.g513.t1	Nippo_chrI.g513
Nippo_chrI.g513.t2	Nippo_chrI.g513
Nippo_chrI.g514.t1	Nippo_chrI.g514
Nippo_chrI.g515.t1	Nippo_chrI.g515
Nippo_chrI.g516.t1	Nippo_chrI.g516
Nippo_chrI.g517.t1	Nippo_chrI.g517
Nippo_chrI.g517.t2	Nippo_chrI.g517
Nippo_chrI.g518.t1	Nippo_chrI.g518
Nippo_chrI.g519.t2	Nippo_chrI.g519
Nippo_chrI.g519.t1	Nippo_chrI.g519
Nippo_chrI.g519.t3	Nippo_chrI.g519
Nippo_chrI.g520.t2	Nippo_chrI.g520
Nippo_chrI.g520.t1	Nippo_chrI.g520
Nippo_chrI.g521.t1	Nippo_chrI.g521
Nippo_chrI.g521.t2	Nippo_chrI.g521
Nippo_chrI.g522.t1	Nippo_chrI.g522
Nippo_chrI.g522.t2	Nippo_chrI.g522
Nippo_chrI.g523.t1	Nippo_chrI.g523
Nippo_chrI.g524.t1	Nippo_chrI.g524
Nippo_chrI.g524.t2	Nippo_chrI.g524
Nippo_chrI.g525.t1	Nippo_chrI.g525
Nippo_chrI.g525.t2	Nippo_chrI.g525
Nippo_chrI.g526.t1	Nippo_chrI.g526
Nippo_chrI.g526.t2	Nippo_chrI.g526
Nippo_chrI.g527.t1	Nippo_chrI.g527
Nippo_chrI.g528.t1	Nippo_chrI.g528
Nippo_chrI.g529.t1	Nippo_chrI.g529
Nippo_chrI.g529.t2	Nippo_chrI.g529
Nippo_chrI.g530.t1	Nippo_chrI.g530
Nippo_chrI.g531.t2	Nippo_chrI.g531
Nippo_chrI.g531.t1	Nippo_chrI.g531
Nippo_chrI.g531.t3	Nippo_chrI.g531
Nippo_chrI.g532.t1	Nippo_chrI.g532
Nippo_chrI.g533.t1	Nippo_chrI.g533
Nippo_chrI.g534.t1	Nippo_chrI.g534
Nippo_chrI.g534.t2	Nippo_chrI.g534
Nippo_chrI.g535.t2	Nippo_chrI.g535
Nippo_chrI.g535.t1	Nippo_chrI.g535
Nippo_chrI.g536.t1	Nippo_chrI.g536
Nippo_chrI.g537.t1	Nippo_chrI.g537
Nippo_chrI.g538.t1	Nippo_chrI.g538
Nippo_chrI.g539.t2	Nippo_chrI.g539
Nippo_chrI.g539.t1	Nippo_chrI.g539
Nippo_chrI.g540.t1	Nippo_chrI.g540
Nippo_chrI.g541.t1	Nippo_chrI.g541
Nippo_chrI.g542.t1	Nippo_chrI.g542
Nippo_chrI.g543.t1	Nippo_chrI.g543
Nippo_chrI.g543.t2	Nippo_chrI.g543
Nippo_chrI.g544.t2	Nippo_chrI.g544
Nippo_chrI.g544.t1	Nippo_chrI.g544
Nippo_chrI.g545.t1	Nippo_chrI.g545
Nippo_chrI.g546.t1	Nippo_chrI.g546
Nippo_chrI.g546.t2	Nippo_chrI.g546
Nippo_chrI.g547.t1	Nippo_chrI.g547
Nippo_chrI.g548.t1	Nippo_chrI.g548
Nippo_chrI.g549.t1	Nippo_chrI.g549
Nippo_chrI.g550.t1	Nippo_chrI.g550
Nippo_chrI.g551.t1	Nippo_chrI.g551
Nippo_chrI.g552.t1	Nippo_chrI.g552
Nippo_chrI.g553.t1	Nippo_chrI.g553
Nippo_chrI.g553.t2	Nippo_chrI.g553
Nippo_chrI.g554.t1	Nippo_chrI.g554
Nippo_chrI.g555.t1	Nippo_chrI.g555
Nippo_chrI.g556.t1	Nippo_chrI.g556
Nippo_chrI.g557.t2	Nippo_chrI.g557
Nippo_chrI.g557.t1	Nippo_chrI.g557
Nippo_chrI.g558.t2	Nippo_chrI.g558
Nippo_chrI.g558.t1	Nippo_chrI.g558
Nippo_chrI.g559.t2	Nippo_chrI.g559
Nippo_chrI.g559.t1	Nippo_chrI.g559
Nippo_chrI.g559.t3	Nippo_chrI.g559
Nippo_chrI.g560.t1	Nippo_chrI.g560
Nippo_chrI.g560.t2	Nippo_chrI.g560
Nippo_chrI.g561.t1	Nippo_chrI.g561
Nippo_chrI.g562.t1	Nippo_chrI.g562
Nippo_chrI.g563.t1	Nippo_chrI.g563
Nippo_chrI.g564.t1	Nippo_chrI.g564
Nippo_chrI.g565.t1	Nippo_chrI.g565
Nippo_chrI.g566.t5	Nippo_chrI.g566
Nippo_chrI.g566.t6	Nippo_chrI.g566
Nippo_chrI.g566.t1	Nippo_chrI.g566
Nippo_chrI.g566.t2	Nippo_chrI.g566
Nippo_chrI.g566.t3	Nippo_chrI.g566
Nippo_chrI.g566.t4	Nippo_chrI.g566
Nippo_chrI.g566.t7	Nippo_chrI.g566
Nippo_chrI.g567.t1	Nippo_chrI.g567
Nippo_chrI.g567.t2	Nippo_chrI.g567
Nippo_chrI.g568.t1	Nippo_chrI.g568
Nippo_chrI.g568.t2	Nippo_chrI.g568
Nippo_chrI.g569.t1	Nippo_chrI.g569
Nippo_chrI.g569.t2	Nippo_chrI.g569
Nippo_chrI.g569.t3	Nippo_chrI.g569
Nippo_chrI.g569.t4	Nippo_chrI.g569
Nippo_chrI.g570.t2	Nippo_chrI.g570
Nippo_chrI.g570.t3	Nippo_chrI.g570
Nippo_chrI.g570.t1	Nippo_chrI.g570
Nippo_chrI.g571.t1	Nippo_chrI.g571
Nippo_chrI.g572.t1	Nippo_chrI.g572
Nippo_chrI.g572.t2	Nippo_chrI.g572
Nippo_chrI.g573.t2	Nippo_chrI.g573
Nippo_chrI.g573.t1	Nippo_chrI.g573
Nippo_chrI.g574.t2	Nippo_chrI.g574
Nippo_chrI.g574.t1	Nippo_chrI.g574
Nippo_chrI.g575.t1	Nippo_chrI.g575
Nippo_chrI.g575.t2	Nippo_chrI.g575
Nippo_chrI.g576.t1	Nippo_chrI.g576
Nippo_chrI.g576.t2	Nippo_chrI.g576
Nippo_chrI.g577.t1	Nippo_chrI.g577
Nippo_chrI.g577.t2	Nippo_chrI.g577
Nippo_chrI.g578.t1	Nippo_chrI.g578
Nippo_chrI.g579.t1	Nippo_chrI.g579
Nippo_chrI.g579.t2	Nippo_chrI.g579
Nippo_chrI.g580.t1	Nippo_chrI.g580
Nippo_chrI.g581.t1	Nippo_chrI.g581
Nippo_chrI.g582.t1	Nippo_chrI.g582
Nippo_chrI.g583.t1	Nippo_chrI.g583
Nippo_chrI.g584.t2	Nippo_chrI.g584
Nippo_chrI.g584.t1	Nippo_chrI.g584
Nippo_chrI.g584.t3	Nippo_chrI.g584
Nippo_chrI.g585.t2	Nippo_chrI.g585
Nippo_chrI.g585.t1	Nippo_chrI.g585
